0.00834,0.58344,0.00241,0.0034
0.0158,0.5844,0.00189,0.00269
0.02464,0.58537,0.00276,0.00304
0.03212,0.58638,0.00148,0.00293
0.04064,0.58755,0.00272,0.00307
0.04966,0.58935,0.00208,0.00333
0.05779,0.58987,0.00098,0.00319
0.06479,0.59157,0.00148,0.00304
0.07351,0.59276,0.00277,0.00248
